X,Y,FID,GCOMPID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-12272204.45,5077776.132,39,GCOMP1032,WYOMING - EAKIN/MUDDY CREEK,EAKIN STATION RD,7 MI NW OF EXIT 48 I-80 E,FORT BRIDGER,WY,82933,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,UINTA,56041,USA,41.44213021,-110.2430883,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/11/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,5,15080,25148567,798777,544821,281700,7059,5,2/29/2012 0:00,0,0
-13069551.79,5987482.696,40,GCOMP1033,#6- ROSALIA,EAST 315 BABB ROAD,NOT AVAILABLE,ROSALIA,WA,99170,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SPOKANE,53063,USA,47.27747164,-117.4057813,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,3,48000,50453085,4053075,266640,1484643,11576,2,4/5/2012 0:00,0,0
-8911519.198,5175610.681,41,GCOMP1034,SUMMIT,EAST GRANDVIEW BLVD. & GRANDVIEW BLVD.,NOT AVAILABLE,ERIE,PA,16510,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,42049,USA,42.0976,-80.053539,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,880,1589586,32864,144438,12529,3156,1,12/11/2012 0:00,12899,149674
-11599689.29,5828960.197,42,GCOMP1035,SOUTH BAKER,EAST OF CORAL CREEK RD/ (5.83 MILES SE OF BAKER),NOT AVAILABLE,BAKER,MT,59313,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FALLON,30025,USA,46.30251188,-104.2017818,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",8/14/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://transmission.wbienergy.com/,WILLISTON BASIN INTERSTATE PIPELINE COMPANY,49,WILLISTON BASIN INTERSTATE PIPELINE COMPANY,WITHIN 40 FEET,2,3360,4208528,194327,103510,72709,8750,2,6/5/2012 0:00,0,0
-8940292.551,2978222.276,43,GCOMP1036,STATION 22,EAST OF LEHMAN FACILITY AT 6801 NW 72ND AVENUE,NOT AVAILABLE,HIALEAH,FL,33166,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MIAMI-DADE,12025,USA,25.8314665,-80.31201443,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,8500,-999,0,988115,0,5580,1,1/3/2012 0:00,0,0
-11390979.12,4069884.727,44,GCOMP1037,DIMMITT,EL PASO CAMP RD/TX-199,"(16 MI S OF DIMMITT ON HWY 385, THEN W 1 MI)",DIMMITT,TX,79027,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LAMB,48279,USA,34.30540633,-102.3269064,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,5,6750,5078284,131027,317366,43734,3762,2,3/4/2012 0:00,0,0
-12629848.67,3967148.626,45,GCOMP1038,WENDEN,EL PASO NATURAL GAS COMPANY ACCESS RD (SOUTH OF I 10 AT MP 63),NOT AVAILABLE,WENDEN,AZ,85348,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LA PAZ,4012,USA,33.539606,-113.455861,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",10/9/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,15760,22247765,730086,428374,282813,4750,2,8/31/2012 0:00,0,0
-12147735.61,4247889.165,46,GCOMP1039,WINDOW ROCK,EL PASO STATION RD/WEST OF INDIAN RTE 12,NOT AVAILABLE,WINDOW ROCK,AZ,86511,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,APACHE,4001,USA,35.61583765,-109.1249656,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",10/9/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,13,36000,41931170,3497409,2970578,1329144,58301,8,4/7/2012 0:00,0,0
-13643215.22,5928034.388,47,GCOMP104,FORT LEWIS,11885 BALD HILL RD SE,NOT AVAILABLE,YELM,WA,98597,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,THURSTON,53067,USA,46.91391669,-122.5590875,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",8/24/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,1,4700,683466,0,0,0,0,0,,0,0
-8996779.641,4740627.294,48,GCOMP1040,MAXWELL,ELK LICK RUN (WV-5/23)/1.8 MILES SOUTH OF SUMMERS,NOT AVAILABLE,SUMMERS,WV,26421,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DODDRIDGE,54017,USA,39.13221029,-80.81944659,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",10/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,440,4555170,133121,157532,45847,8767,1,12/12/2012 0:00,133121,-999
-8674022.07,5288967.234,49,GCOMP1041,#233 - GENESEO,FEDERAL RD. & DOW RD.,NOT AVAILABLE,GENESEO,NY,14454,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LIVINGSTON,36051,USA,42.848677,-77.920066,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/3/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,2,7000,15680998,179682,107516,64962,1077,1,1/25/2012 0:00,0,0
-8887261.901,4696016.545,50,GCOMP1042,FILES CREEK,FILES CREEK RD.,NOT AVAILABLE,BEVERLY,WV,26253,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RANDOLPH,54083,USA,38.82067,-79.835632,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/29/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,10,14600,12399660,1937622,1681725,682471,59968,10,11/7/2012 0:00,61801,-999
-8977633.179,4737479.996,51,GCOMP1043,WOLF RUN,FINK CREEK ROAD,NOT AVAILABLE,CAMDEN,WV,26338,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,54041,USA,39.110276,-80.647451,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",9/22/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,4,7100,27529621,181988,481882,61526,3193,2,10/3/2012 0:00,0,0
-8758430.742,5044603.41,52,GCOMP1044,BOONE MOUNTAIN,FIRE TOWER-RATTLESNAKE RD/NE OF BUNDY CEMETARY RD,NOT AVAILABLE,BROCKPORT,PA,15823,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ELK,42047,USA,41.218361,-78.678322,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",10/6/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,300,411133,20735,52736,7905,5221,2,1/15/2012 0:00,6146,46273
-8977342.19,4831965.373,53,GCOMP1045,ADALINE,FISH CREEK & GREENFIELD RIDGE,NOT AVAILABLE,ADALINE,WV,26033,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARSHALL,54051,USA,39.765788,-80.644837,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/29/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,7,8800,10135818,365378,731705,135753,14827,3,2/13/2012 0:00,0,0
-8803349.671,5030080.347,54,GCOMP1046,KNOX,FIVE MILE RUN ROAD (SOUTH),NOT AVAILABLE,BROOKVILLE,PA,15825,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,42065,USA,41.12015271,-79.08183561,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,4,1968,7329325,127034,190536,48430,15635,2,2/8/2012 0:00,11934,132586
-10674799.23,3394132.361,55,GCOMP1047,STATION 4,FM 1728 HWY & HILL RD.,NOT AVAILABLE,PLEDGER,TX,77468,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MATAGORDA,48321,USA,29.145142,-95.893353,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,4000,5360931,16080,456239,5893,375,0,1/3/2012 0:00,0,0
-10700916,3427383.823,56,GCOMP1048,STATION 301 - WHARTON,FM-1161,NOT AVAILABLE,WHARTON,TX,77488,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WHARTON,48481,USA,29.405694,-96.127964,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,6,16800,9632203,0,0,52,2,0,,0,0
-11267873.35,4366351.8,57,GCOMP1049,TEXAS-HANSFORD-HANSFORD COUNTY,FM-1261,NOT AVAILABLE,SPEARMAN,TX,79081,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HANSFORD,48195,USA,36.47624802,-101.2210285,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/11/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,11,8200,7982888,2663461,0,887748,31023,6,7/20/2012 0:00,0,0
-13473631.15,5533592.542,58,GCOMP105,#11- MADRAS,11900 US-26,NOT AVAILABLE,MADRAS,OR,97741,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,41031,USA,44.43874887,-121.0356879,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,2,25100,33855878,119779,78887,43875,455,2,6/28/2012 0:00,0,0
-11248620.15,4312460.421,59,GCOMP1050,SPEARMAN PLANT,FM-281,NOT AVAILABLE,PERRYTON,TX,79070,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OCHILTREE,48357,USA,36.08599361,-101.048074,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/19/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,5,12050,12392502,0,1964741,551245,32411,5,10/18/2012 0:00,115672,2096528
-11303019.97,4258482.66,60,GCOMP1051,STATION 111 - FRITCH,FM-687,PHILLIPS CAMP RD,FRITCH,TX,79036,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HUTCHINSON,48233,USA,35.693162,-101.536756,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,5,9120,3051561,0,0,0,0,0,,0,0
-8874360.64,5156745.675,61,GCOMP1052,CARTER HILL,FOLLET RD/WEST OF BUFFALO RD,NOT AVAILABLE,CORRY,PA,16407,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,42049,USA,41.97173,-79.719738,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",10/6/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,765,2013247,15148,21771,5775,2480,1,3/26/2012 0:00,4262,44401
-10612945,3586968.271,62,GCOMP1053,HUNTSVILLE,FOREST SERVICE ROAD 207,NOT AVAILABLE,OAKHURST,TX,77359,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAN JACINTO,48407,USA,30.64683415,-95.337707,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/1/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,1,10500,9218534,5667,0,2076,38,1,10/31/2012 0:00,20605,113280
-8955564.869,4740256.574,63,GCOMP1054,LIGHTBURN,FORK RIVER ROAD & RT 8,NOT AVAILABLE,JANE LEW,WV,26378,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,54033,USA,39.129627,-80.449208,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,7,28120,46132400,920109,2750757,309216,9737,5,12/28/2012 0:00,0,0
-9709937.54,4651256.038,64,GCOMP1055,#2110 PETERSBURG,FORTY DOLLAR RD/ NORTH OF E. DOANE LN,NOT AVAILABLE,PETERSBURG,IN,47567,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PIKE,18125,USA,38.506708,-87.225853,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",10/5/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,www.mgt.nborder.com,MIDWESTERN GAS TRANSMISSION COMPANY,5,MIDWESTERN GAS TRANSMISSION COMPANY,WITHIN 40 FEET,4,11640,12018794,0,0,233095,8054,3,11/3/2012 0:00,0,0
-10158562.55,5874526.832,65,GCOMP1056,IRON RIVER,FR-420/FR-242,"3 MILES NORTH OF 13975 US-2, IRON RIVER, WI 54847",ASHLAND,WI,54806,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BAYFIELD,55007,USA,46.584569,-91.25592,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,2,31300,31055820,97568,215973,36244,197,1,10/3/2012 0:00,0,0
-11063831.2,4340108.855,66,GCOMP1057,WOODWARD COUNTY 2,"FROM E0510 RD (SMITH AVE) & OK 34 (1ST ST) IN SHARON, OK, DRIVE 3 MILES WEST ON E0510 RD THEN 0.8 MILE NORTH ON N2030",NOT AVAILABLE,FARGO,OK,73840,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WOODWARD,40153,USA,36.28645348,-99.38808671,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, U.S. FEDERAL REGISTER",10/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,4,1134,4352691,0,54723,43957,16375,4,6/28/2012 0:00,7676,77200
-9074321.615,3730897.624,67,GCOMP1058,RICEBORO,GA HIGHWAY 119,NOT AVAILABLE,RICEBORO,GA,31323,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LIBERTY,13179,USA,31.752741,-81.516018,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/10/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,1,7684,-999,1522,172873,647,10,1,5/10/2012 0:00,0,0
-8887590.183,4829340.39,68,GCOMP1059,MCCLELLANDTOWN,GANS RD./LAKE LYNN RD.,NOT AVAILABLE,MC CLELLANDTOWN,PA,15458,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FAYETTE,42051,USA,39.74766,-79.838581,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",11/4/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,1,225,199456,0,4075,0,0,0,,194,-999
-8563293.797,4759933.151,69,GCOMP106,NO. 190 ELLICOTT CITY,11910 CARROLL MILL RD.,NOT AVAILABLE,ELLICOTT CITY,MD,21042,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HOWARD,24027,USA,39.266608,-76.925377,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/25/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,12,29250,37772316,3294813,4330283,1254802,66642,11,4/1/2012 0:00,0,0
-12545698.71,5284269.51,70,GCOMP1060,POCATELLO,GAS LINE RD,NOT AVAILABLE,POCATELLO,ID,83204,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,POWER,16077,USA,42.81772995,-112.6999291,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/14/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,4,9400,7974298,1041779,544301,363019,17841,4,3/18/2012 0:00,0,0
-9072680.321,4606965.181,71,GCOMP1061,CHEYLAN,GAS PLANT RD OFF EXIT 85 ON WV TURNPIKE,NOT AVAILABLE,CHEYLAN,WV,25035,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KANAWHA,54039,USA,38.194687,-81.501274,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC DOCKET CP10-448-000, WEST VIRGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION, CORPORATE WEBSITE",8/24/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,4735,24112778,2470,43539,793,19,0,,0,0
-10893215.92,3217226.443,72,GCOMP1062,#1 - AGUA DULCE,GILLRINA RD/ CO RD 32,NOT AVAILABLE,ROBSTOWN,TX,78330,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NUECES,48355,USA,27.74789742,-97.85542351,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/3/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,12,17800,19476461,566098,1103230,206134,12457,3,5/5/2012 0:00,0,0
-9712632.808,4475340.43,73,GCOMP1063,GRAHAM LAKE FIELD,GOSSETT LANE & HIGHWAY 601,NOT AVAILABLE,GREENVILLE,KY,42345,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MUHLENBERG,21177,USA,37.259505,-87.250065,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/27/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,2,990,3374282,7108,26108,3006,0,0,,0,0
-8589547.163,4846271.572,74,GCOMP1064,GETTYSBURG,GRANITE STATION RD. & GREENAMYER LANE,NOT AVAILABLE,HUNTERSTOWN,PA,17325,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ADAMS,42001,USA,39.864502,-77.161215,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/29/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,4,7500,10697018,160308,250725,56655,8632,4,11/18/2012 0:00,11624,-999
-9132176.136,4530739.599,75,GCOMP1065,GRANT,GRANT BRANCH RD. & US-52,NOT AVAILABLE,DELBARTON,WV,25670,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MINGO,54059,USA,37.65455,-82.035734,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,9000,10541344,0,219923,0,17296,2,9/8/2012 0:00,2703385,48395160
-9999279.361,5851194.612,76,GCOMP1066,WAKEFIELD,GREAT LAKES RD,CORNER OF GREAT LAKES  RD AND DUMP RD,WAKEFIELD,MI,49968,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GOGEBIC,26053,USA,46.44032517,-89.8250548,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,2,32500,27364010,77021,512479,30443,162,1,5/3/2012 0:00,0,0
